Order_ID,Customer_ID,Product_ID,Order_Date,Quantity
17381,6350,6950,2023-05-05,9.0
17382,3997,6843,2023-09-23,5.0
17383,3040,8013,2023-10-21,7.0
17384,7808,2476,2023-10-11,10.0
17385,4339,394,2023-07-04,8.0
17386,236,7613,2024-03-03,4.0
17387,8585,8986,2024-04-24,2.0
17388,5347,1797,2025-01-13,3.0
17389,5143,9976,2025-02-26,4.0
17390,4803,367,2024-08-21,5.0
17391,4689,6323,2023-05-16,5.0
17392,9036,838,2024-02-17,
17393,6142,6054,2023-08-12,8.0
17394,8079,5214,2024-07-10,3.0
17395,6222,8236,2023-05-22,4.0
17396,5824,2391,2024-09-29,3.0
17397,3755,6102,2023-05-01,1.0
17398,3403,9940,2025-04-01,4.0
17399,8772,3562,2024-10-04,8.0
17400,6185,3993,2023-07-18,2.0
17401,8433,4218,2024-05-19,1.0
17402,1646,5722,2023-07-23,10.0
17403,925,6899,2025-01-21,2.0
17404,1264,2773,2024-11-07,8.0
17405,120,6935,2024-06-05,1.0
17406,4754,5728,2024-04-19,8.0
17407,8825,820,2024-10-13,6.0
17408,4733,655,2023-08-29,7.0
17409,3804,8818,2025-01-25,5.0
17410,3198,6696,2024-03-01,9.0
17411,9328,3764,2024-08-01,10.0
17412,2570,2315,2024-12-12,3.0
17413,3410,9584,2023-10-29,8.0
17414,8778,5021,2024-05-13,1.0
17415,2328,3038,2025-03-27,1.0
17416,7753,2699,2024-09-06,3.0
17417,5923,877,2023-07-30,7.0
17418,1082,2879,2024-05-13,3.0
17419,59,1993,2023-04-26,2.0
17420,9507,1892,2023-10-05,6.0
17421,1657,5778,2024-09-13,8.0
17422,2763,2696,2023-09-25,8.0
17423,1946,883,2023-06-02,7.0
17424,4171,5375,2023-10-16,8.0
17425,1257,6308,2024-01-28,10.0
17426,182,5304,2024-06-20,3.0
17427,1068,5947,2024-10-05,7.0
17428,7569,7803,2023-08-02,8.0
17429,9130,8592,2023-06-27,8.0
17430,4497,7136,2024-02-21,8.0
17431,1780,7204,2023-06-16,9.0
17432,2663,9363,2025-01-10,
17433,2615,7230,2024-05-31,9.0
17434,8952,730,2023-12-13,1.0
17435,3124,835,2024-01-22,4.0
17436,358,7080,2024-07-26,1.0
17437,9725,9320,2024-11-22,10.0
17438,15,1172,2024-04-07,2.0
17439,6904,6561,2024-05-28,1.0
17440,9027,6607,2024-02-19,7.0
17441,7350,9801,2023-12-30,3.0
17442,5953,3659,2024-07-03,10.0
17443,8650,7423,2024-12-12,7.0
17444,7386,1452,2024-04-29,9.0
17445,7624,9885,2024-02-20,7.0
17446,6880,6199,2024-05-31,1.0
17447,3623,4993,2024-04-29,1.0
17448,1201,2900,2025-03-23,4.0
17449,3538,1905,2024-04-23,10.0
17450,1530,4935,2024-07-06,8.0
17451,4191,2376,2025-02-27,8.0
17452,7336,9226,2023-08-05,1.0
17453,8441,9392,2023-11-21,7.0
17454,5907,5405,2024-04-28,8.0
17455,6722,3927,2023-09-10,7.0
17456,63,9654,2025-01-30,5.0
17457,8188,3882,2023-09-21,6.0
17458,7589,3728,2023-10-28,1.0
17459,6871,5074,2024-01-02,8.0
17460,8580,1325,2025-02-13,2.0
17461,5238,614,2023-11-18,10.0
17462,1725,8983,2023-07-01,8.0
17463,4472,3090,2024-03-21,2.0
17464,7449,3734,2023-12-30,5.0
17465,2222,6661,2024-08-01,7.0
17466,5054,4133,2024-05-20,5.0
17467,3048,4517,2023-12-06,6.0
17468,1595,6450,2023-06-26,2.0
17469,5332,2925,2025-02-11,2.0
17470,3676,2426,2024-02-15,2.0
17471,5510,1214,2023-06-18,6.0
17472,2156,5731,2024-12-02,4.0
17473,5193,4717,2023-11-15,8.0
17474,8529,6177,2025-02-19,4.0
17475,2780,6080,2024-11-20,4.0
17476,6544,2742,2024-01-22,5.0
17477,7532,8565,2024-03-30,8.0
17478,424,3396,2024-01-03,1.0
17479,790,6699,2024-09-04,3.0
17480,3048,2452,2024-09-05,10.0
17481,688,7743,2025-02-24,9.0
17482,9875,7941,2024-06-14,4.0
17483,4660,8382,2023-06-19,3.0
17484,3315,8084,,1.0
17485,6536,8860,2024-11-20,3.0
17486,1111,4739,2024-08-13,5.0
17487,7818,6105,2024-05-24,8.0
17488,3310,3217,2023-07-01,9.0
17489,7827,9949,2023-11-19,9.0
17490,4340,947,2023-05-29,3.0
17491,6120,8140,2024-07-12,5.0
17492,8294,7720,2023-08-04,6.0
17493,5450,246,2023-09-16,5.0
17494,1009,793,2024-04-16,9.0
17495,3038,4733,2024-01-08,2.0
17496,1914,2159,2024-09-23,8.0
17497,4504,541,2025-01-02,7.0
17498,5163,8283,2024-12-05,8.0
17499,602,9586,2024-01-30,4.0
17500,1945,4355,2023-06-01,6.0
17501,9816,5865,2023-11-25,9.0
17502,7127,5966,2024-05-13,7.0
17503,2864,6052,2024-09-28,
17504,3030,6724,2023-07-16,4.0
17505,9937,5766,2023-04-29,9.0
17506,3632,9006,2025-01-13,4.0
17507,1491,9905,2024-03-01,9.0
17508,9556,3918,2023-11-20,4.0
17509,754,7133,2025-03-20,10.0
17510,2154,4718,2024-02-12,3.0
17511,8802,5262,2024-03-06,2.0
17512,3952,6119,2023-06-15,6.0
17513,5050,2386,2023-08-15,3.0
17514,1071,6301,2023-11-30,2.0
17515,2496,363,2024-06-28,8.0
17516,4040,9874,2025-03-14,10.0
17517,555,1527,2024-09-18,5.0
17518,5921,5017,2024-03-31,3.0
17519,834,2641,2023-04-10,7.0
17520,9985,2926,2024-10-13,5.0
17521,5842,8203,2024-11-06,7.0
17522,5406,6593,2024-04-26,5.0
17523,7885,4811,2023-08-30,7.0
17524,9460,6037,2024-06-26,7.0
17525,3170,5028,2025-03-29,1.0
17526,5686,7108,2023-10-15,7.0
17527,2878,5046,2023-06-24,2.0
17528,5408,7492,2023-08-20,9.0
17529,7232,7013,2023-06-08,7.0
17530,8131,8666,2024-11-23,5.0
17531,5313,7650,2024-08-04,10.0
17532,9480,6556,2024-01-29,3.0
17533,4199,7145,2024-01-15,9.0
17534,4802,2178,2023-11-16,1.0
17535,1283,4809,2025-01-06,4.0
17536,3778,2597,2023-06-15,5.0
17537,1798,164,2023-09-29,5.0
17538,5407,1471,,3.0
17539,5127,695,2024-08-22,1.0
17540,224,7469,2024-08-14,8.0
17541,714,3982,2023-11-04,6.0
17542,7308,5031,2023-07-24,7.0
17543,2575,2413,2023-07-18,4.0
17544,9588,4901,2024-07-19,3.0
17545,6185,2672,2023-12-02,4.0
17546,8857,6876,2023-06-17,9.0
17547,861,6829,2023-12-31,8.0
17548,3915,9048,2024-08-18,10.0
17549,7078,8362,2024-10-03,9.0
17550,8176,195,2023-09-25,8.0
17551,6482,6824,2024-02-02,8.0
17552,8268,1955,2023-06-04,4.0
17553,3370,5728,2023-08-13,6.0
17554,2188,3537,2024-02-13,3.0
17555,2687,7667,2024-11-13,2.0
17556,8221,8449,2024-12-15,3.0
17557,9874,1214,2024-11-09,4.0
17558,5762,4134,2023-11-30,1.0
17559,7577,7697,2024-01-30,9.0
17560,5285,5394,2024-10-26,1.0
17561,9460,9026,,9.0
17562,1819,2524,2025-02-27,7.0
17563,5413,5097,2023-07-17,2.0
17564,4636,4057,2024-01-22,1.0
17565,1907,729,2023-08-04,6.0
17566,1998,940,2024-05-11,10.0
17567,2992,7183,2023-12-21,8.0
17568,8782,8185,2024-12-20,3.0
17569,6346,10077,2024-07-08,9.0
17570,6119,9473,2025-01-13,8.0
17571,9520,814,2024-07-11,2.0
17572,7954,6708,2024-12-11,2.0
17573,2675,4323,2023-06-19,4.0
17574,491,841,2024-03-21,2.0
17575,3220,2366,,9.0
17576,5170,8138,2023-06-29,2.0
17577,4763,2278,2024-12-01,6.0
17578,9252,3812,2024-05-04,1.0
17579,9905,6050,2024-05-06,1.0
17580,4476,618,2024-08-08,3.0
17581,6633,1716,2024-09-25,6.0
17582,3224,7438,2024-10-24,5.0
17583,4247,8185,2025-01-03,10.0
17584,9113,1786,2023-04-07,7.0
17585,2079,9200,2025-01-12,10.0
17586,3536,3832,,7.0
17587,2003,6109,2024-10-18,5.0
17588,3301,7418,2024-04-27,3.0
17589,5690,2282,2024-11-24,10.0
17590,4758,5043,2023-06-01,6.0
17591,3215,3391,2024-05-09,2.0
17592,521,6343,2023-10-13,8.0
17593,7002,7847,2024-11-14,10.0
17594,5694,1809,2023-11-24,3.0
17595,7613,6776,2024-11-07,4.0
17596,6240,6684,2024-06-19,1.0
17597,1110,10009,2023-11-22,8.0
17598,6691,3288,2024-02-29,4.0
17599,9271,8932,2023-05-26,5.0
17600,8473,9519,2024-10-31,9.0
17601,576,7379,2023-07-27,2.0
17602,2661,7666,2025-01-31,3.0
17603,1596,2608,2024-09-30,4.0
17604,3460,722,2023-07-10,6.0
17605,2735,1262,2024-08-20,
17606,5597,2684,2023-09-09,6.0
17607,7989,8110,2023-04-21,6.0
17608,912,7443,2025-03-14,4.0
17609,7098,9779,2023-12-08,8.0
17610,2326,1855,2023-08-21,7.0
17611,8812,9205,2023-09-03,3.0
17612,4038,3629,2023-11-09,2.0
17613,5573,540,2024-12-16,7.0
17614,7741,3311,2024-01-06,9.0
17615,5596,8517,2024-10-05,8.0
17616,4452,6323,2023-06-30,6.0
17617,2956,2659,2023-11-20,4.0
17618,3123,8886,2024-05-16,4.0
17619,9088,5531,2025-01-15,1.0
17620,7066,2269,2024-08-01,4.0
17621,2963,8191,2024-06-07,2.0
17622,108,9625,2024-01-19,2.0
17623,6906,9207,2025-02-10,1.0
17624,4060,8860,2023-09-20,5.0
17625,3714,5626,2023-11-19,8.0
17626,8768,3249,2024-06-09,1.0
17627,4970,2153,2024-02-27,1.0
17628,4674,6552,2024-10-16,6.0
17629,4401,4979,2024-06-10,2.0
17630,927,8602,2023-12-19,2.0
17631,4116,6994,2023-12-26,1.0
17632,226,6772,2024-10-08,10.0
17633,8789,4910,2023-07-28,10.0
17634,457,6156,2023-12-11,10.0
17635,4601,9698,2023-10-26,9.0
17636,1322,483,2024-02-06,7.0
17637,7881,6518,2025-01-06,8.0
17638,3943,1248,2025-01-07,3.0
17639,4151,9487,2023-06-22,7.0
17640,9200,4116,2025-01-14,4.0
17641,2743,9546,2024-10-17,3.0
17642,5820,3121,2024-07-08,9.0
17643,2089,10070,2024-10-28,
17644,4661,3032,2023-09-16,10.0
17645,2599,7586,2023-04-15,
17646,5863,5308,2024-09-08,2.0
17647,9051,4061,2024-03-23,5.0
17648,3270,7607,2025-01-20,6.0
17649,2713,6759,2023-08-12,5.0
17650,7473,7225,2025-02-16,5.0
17651,5048,8098,2024-01-12,3.0
17652,7908,3926,2024-02-04,2.0
17653,3918,8342,2024-03-25,8.0
17654,2108,4254,2024-03-12,9.0
17655,9583,8450,2024-12-24,8.0
17656,9363,6633,2024-08-27,8.0
17657,3544,9782,2023-09-01,6.0
17658,7711,9779,2023-08-30,4.0
17659,7017,7291,2023-08-29,2.0
17660,1924,1948,2023-07-22,1.0
17661,9731,1700,2025-01-10,1.0
17662,4617,5200,2024-12-22,2.0
17663,8037,217,2023-10-31,1.0
17664,6145,2744,2024-04-02,8.0
17665,8322,3055,2023-04-21,6.0
17666,9902,6435,2023-04-28,3.0
17667,1231,5670,2023-05-20,5.0
17668,1269,7861,2024-08-06,1.0
17669,7151,1811,2023-11-03,2.0
17670,1745,4781,2023-04-26,8.0
17671,876,9800,2024-12-23,5.0
17672,7038,4091,2023-06-27,7.0
17673,964,1727,2023-04-18,5.0
17674,1139,6683,2024-11-08,4.0
17675,3924,9552,2025-03-25,1.0
17676,2316,5928,2024-04-08,2.0
17677,7144,9619,2024-09-16,5.0
17678,4142,636,2023-07-02,10.0
17679,9463,6302,2024-08-29,3.0
17680,9604,6704,2024-12-22,6.0
17681,2158,7581,2023-04-07,6.0
17682,5768,8752,2024-01-14,1.0
17683,7636,6959,2024-04-08,5.0
17684,8880,249,2024-05-29,7.0
17685,6122,4892,2024-04-26,7.0
17686,1599,9161,2024-04-10,5.0
17687,7302,764,2024-11-17,1.0
17688,7613,9095,2024-03-03,3.0
17689,5116,3835,2024-09-28,10.0
17690,7475,5105,2024-10-23,10.0
17691,5376,572,2024-02-06,2.0
17692,6158,8697,2024-08-04,
17693,5873,3252,2025-03-06,3.0
17694,819,1664,2025-03-13,3.0
17695,6942,3522,2023-09-30,10.0
17696,8126,5805,2024-03-04,10.0
17697,1948,7938,2024-04-03,4.0
17698,7969,7450,2023-06-11,4.0
17699,9362,151,2025-02-01,7.0
17700,3653,5823,2024-10-01,6.0
17701,9008,6894,2024-07-29,9.0
17702,5457,3741,2024-02-13,4.0
17703,911,1996,2025-01-11,6.0
17704,6008,8719,2024-10-02,4.0
17705,9161,4501,2024-01-14,2.0
17706,5551,8298,2025-02-28,8.0
17707,4916,9443,2024-11-22,6.0
17708,6512,1928,2023-05-18,6.0
17709,5761,9071,2024-03-07,1.0
17710,1811,5706,2023-05-19,5.0
17711,3190,782,2023-06-24,5.0
17712,6868,8115,2023-07-31,10.0
17713,6888,719,2025-01-27,3.0
17714,7906,6333,2024-03-29,5.0
17715,1594,8031,2024-06-09,7.0
17716,2215,4444,2023-05-03,3.0
17717,6774,4736,2024-06-16,9.0
17718,5812,8570,2023-10-09,10.0
17719,7886,6584,2024-07-13,3.0
17720,5680,7801,2023-11-19,10.0
17721,8850,4811,2024-11-11,5.0
17722,4974,6237,2024-11-20,4.0
17723,1065,993,2024-01-18,7.0
17724,493,3635,2024-08-01,2.0
17725,6072,2623,2024-10-06,3.0
17726,2852,4965,2025-01-14,2.0
17727,4756,4224,2024-01-22,5.0
17728,5155,7898,2024-08-05,10.0
17729,8148,2958,2024-09-14,7.0
17730,289,4992,2024-04-05,9.0
17731,3513,1063,2023-11-16,6.0
17732,1109,6588,2024-01-04,4.0
17733,4683,6658,2023-07-25,8.0
17734,1335,3313,,4.0
17735,8733,7123,2024-04-02,8.0
17736,5135,7848,2023-06-07,3.0
17737,2241,3193,2024-09-29,5.0
17738,8178,5329,2023-05-17,1.0
17739,6545,5958,2024-05-03,7.0
17740,1954,6783,2025-02-05,7.0
17741,2355,6558,,4.0
17742,2735,4875,2024-07-09,2.0
17743,3069,1015,2025-03-21,10.0
17744,162,4752,2024-12-26,3.0
17745,2029,6702,2025-02-06,2.0
17746,6025,1343,2025-02-21,5.0
17747,6629,4743,2023-10-09,8.0
17748,8427,8491,2023-09-19,7.0
17749,9009,8223,2024-08-05,1.0
17750,8619,3157,2023-11-12,4.0
17751,8342,5108,2023-04-10,3.0
17752,3578,907,2024-12-13,9.0
17753,8248,737,2024-11-10,9.0
17754,9713,4045,2024-02-28,9.0
17755,9503,1255,2024-05-21,8.0
17756,4431,8184,2023-05-28,9.0
17757,5635,8326,2025-01-18,8.0
17758,3715,3298,2023-06-22,7.0
17759,8859,6407,2023-12-04,6.0
17760,2062,7649,2023-05-11,10.0
17761,2197,1523,,8.0
17762,339,3466,2023-05-20,3.0
17763,8175,4908,2023-10-03,7.0
17764,7896,4208,2024-09-27,9.0
17765,3922,4839,2023-10-22,9.0
17766,5118,3792,2025-03-18,6.0
17767,342,4788,2024-08-03,1.0
17768,2387,393,2024-01-20,8.0
17769,6543,6969,2023-10-02,2.0
17770,6328,8723,2024-10-15,2.0
17771,9139,1165,2023-08-23,1.0
17772,8610,8099,2023-07-11,3.0
17773,3530,7780,,4.0
17774,5400,6793,2024-04-17,7.0
17775,1476,5861,2023-09-19,10.0
17776,8247,2910,2024-07-01,4.0
17777,6279,9882,2024-04-02,8.0
17778,9193,2525,2025-01-20,6.0
17779,7296,9314,2023-06-12,1.0
17780,4760,2641,2025-03-29,3.0
17781,4990,3333,2023-05-09,7.0
17782,5879,8060,2023-11-08,7.0
17783,2459,2971,2024-01-15,1.0
17784,2414,1705,2023-04-18,3.0
17785,3472,7887,2024-04-03,3.0
17786,758,4386,2025-02-22,4.0
17787,3549,7829,2024-08-08,5.0
17788,3376,7200,2025-02-26,7.0
17789,9026,2452,2024-12-24,7.0
17790,1301,4375,2024-06-13,8.0
17791,5300,3347,2023-10-08,2.0
17792,5774,7705,2023-12-12,10.0
17793,1926,8693,2024-12-17,5.0
17794,9830,925,2023-10-06,10.0
17795,5802,8009,2024-08-14,3.0
17796,8002,2116,2024-03-14,9.0
17797,6562,2438,2023-09-28,3.0
17798,9944,1309,2024-05-01,6.0
17799,9949,2818,2024-06-15,4.0
17800,1275,8428,2024-11-24,5.0
17801,7778,8619,2024-09-20,6.0
17802,3576,2701,2023-12-09,4.0
17803,5986,8690,2024-02-16,6.0
17804,7427,447,2024-08-30,4.0
17805,1485,8066,2023-04-13,10.0
17806,9280,1593,2023-11-29,8.0
17807,9392,2895,2023-10-21,4.0
17808,85,3465,2024-09-30,1.0
17809,9681,3772,2023-07-05,2.0
17810,5024,3984,2025-03-02,4.0
17811,2492,5556,2023-12-29,4.0
17812,3637,8393,2024-12-25,6.0
17813,8740,9420,2024-10-05,2.0
17814,8361,559,2023-12-28,3.0
17815,1076,3418,2024-04-26,9.0
17816,9235,8619,2025-03-02,3.0
17817,182,5356,2023-06-27,6.0
17818,1615,1188,,10.0
17819,856,805,2024-11-29,8.0
17820,4727,2106,2023-09-18,7.0
17821,5572,7607,2023-05-27,2.0
17822,9589,3624,2024-06-21,5.0
17823,6175,1400,2024-07-27,2.0
17824,5451,2867,2025-01-26,4.0
17825,9999,6478,2024-05-03,4.0
17826,8366,5621,2024-09-27,4.0
17827,9695,8308,2024-05-04,2.0
17828,907,179,2025-01-12,2.0
17829,6863,2216,2024-11-24,5.0
17830,1047,4367,2024-11-16,5.0
17831,3676,783,2023-06-22,4.0
17832,7055,8696,2024-01-25,10.0
17833,5449,6981,2023-12-15,2.0
17834,8163,8839,2023-05-08,5.0
17835,9800,1364,2025-01-16,2.0
17836,1074,6973,2023-08-20,8.0
17837,2260,8866,2024-03-12,2.0
17838,63,6164,2023-05-01,10.0
17839,7969,2532,2024-03-06,3.0
17840,1394,1585,2023-10-18,4.0
17841,7422,478,2024-01-04,2.0
17842,239,3178,2023-10-15,1.0
17843,2093,2570,2024-03-14,10.0
17844,2481,4726,2025-02-28,3.0
17845,6661,6668,2023-11-06,10.0
17846,8270,8481,2023-06-25,2.0
17847,1632,9863,2023-12-10,6.0
17848,7278,8088,2023-05-07,1.0
17849,8570,6033,2025-02-18,7.0
17850,1031,5925,2023-06-14,6.0
17851,7063,5086,2024-08-25,5.0
17852,8751,4703,2024-01-17,1.0
17853,6155,3825,2023-04-08,8.0
17854,3107,2727,2023-05-24,5.0
17855,5276,7840,2024-04-28,7.0
17856,3896,9536,2024-12-12,7.0
17857,4761,2335,2023-09-10,5.0
17858,1741,561,2024-10-31,9.0
17859,2952,5592,2023-08-09,8.0
17860,1318,931,2024-06-04,2.0
17861,3519,5540,2023-05-06,2.0
17862,9310,2090,2023-12-16,5.0
17863,5720,1795,2023-12-16,6.0
17864,7473,5387,2024-01-18,9.0
17865,3623,7777,2024-07-15,8.0
17866,7303,1422,2023-10-09,2.0
17867,7488,2004,2024-07-13,1.0
17868,7189,121,2024-06-09,7.0
17869,5773,6240,2023-12-29,3.0
17870,6674,4145,2025-01-05,9.0
17871,936,8034,2025-03-29,6.0
17872,1820,395,2023-04-27,
17873,5367,4913,2023-11-20,9.0
17874,1930,2378,2024-08-21,3.0
17875,7453,4844,2023-08-29,6.0
17876,9078,3994,2024-08-11,5.0
17877,2626,7943,2024-06-24,8.0
17878,1417,7711,2024-01-19,4.0
17879,8704,8490,2025-01-31,8.0
17880,7165,6602,2024-03-18,9.0
17881,5590,3846,2023-08-11,5.0
17882,7638,791,2024-01-23,5.0
17883,683,6270,,3.0
17884,6372,4923,2024-05-29,9.0
17885,2085,5694,2025-01-22,4.0
17886,2967,254,2023-09-20,6.0
17887,208,1799,2023-12-12,1.0
17888,2151,5292,2024-03-06,7.0
17889,1885,6094,2024-07-09,4.0
17890,6010,5955,2024-09-25,6.0
17891,7796,7171,2024-12-01,3.0
17892,3884,691,2024-09-15,5.0
17893,5830,1328,2024-10-19,8.0
17894,7819,5527,2024-04-24,2.0
17895,3726,3706,2025-03-10,8.0
17896,4735,7235,2025-02-01,2.0
17897,5116,5341,2023-09-07,7.0
17898,5235,167,2024-10-12,6.0
17899,6643,964,2025-02-13,6.0
17900,6177,5711,2025-02-14,8.0
17901,2874,9896,2024-03-04,7.0
17902,999,8401,2024-02-16,10.0
17903,32,6794,2024-09-20,5.0
17904,366,449,2024-12-01,5.0
17905,1622,3469,2024-08-08,5.0
17906,479,7817,2024-06-08,3.0
17907,5356,4061,2023-05-05,4.0
17908,2300,3489,2023-04-23,5.0
17909,4141,385,2024-03-23,7.0
17910,2111,5919,2025-01-15,1.0
17911,2340,3254,2024-09-13,4.0
17912,7637,4453,2023-06-26,1.0
17913,9602,3316,2023-12-06,5.0
17914,5649,2468,2023-12-26,4.0
17915,6319,2178,2024-03-19,6.0
17916,354,9939,2024-02-09,7.0
17917,6753,5133,,9.0
17918,75,3925,2025-01-06,10.0
17919,1476,2520,2023-08-24,9.0
17920,9675,892,2024-05-03,3.0
17921,2469,8894,2024-08-16,6.0
17922,7989,768,2023-09-24,2.0
17923,720,3553,2023-07-07,6.0
17924,376,8936,2023-06-28,4.0
17925,4192,8634,2024-06-12,8.0
17926,973,1622,2025-03-08,9.0
17927,564,4282,2024-11-15,4.0
17928,5741,5405,2023-04-09,6.0
17929,8742,9325,2023-04-28,8.0
17930,2966,5062,2024-02-08,5.0
17931,5750,7300,2023-09-13,4.0
17932,6382,9392,2024-10-16,
17933,1146,6915,2024-12-17,8.0
17934,8957,4663,2025-03-24,5.0
17935,5986,1894,2023-10-05,6.0
17936,8469,7485,,10.0
17937,7647,9167,2023-11-03,9.0
17938,6966,7298,2024-06-02,4.0
17939,1217,338,2023-04-10,8.0
17940,4210,5791,,8.0
17941,5829,551,2024-09-03,10.0
17942,6707,7905,2023-09-13,6.0
17943,2211,3869,2023-06-04,8.0
17944,4195,8339,2024-07-17,3.0
17945,8305,709,2024-06-20,2.0
17946,5217,9097,2024-10-26,4.0
17947,4676,3961,2024-03-21,6.0
17948,9539,4766,2024-09-08,3.0
17949,7725,3111,2024-11-14,5.0
17950,5853,2051,2024-02-13,7.0
17951,2496,6288,2024-03-01,8.0
17952,7207,4373,2023-12-22,10.0
17953,4042,7335,2023-04-20,7.0
17954,7087,4997,2024-07-07,3.0
17955,9512,7612,2024-12-02,4.0
17956,6212,2286,2024-03-23,4.0
17957,7286,4226,2024-05-19,
17958,7843,6964,2024-02-29,4.0
17959,7156,5063,2023-05-20,5.0
17960,57,2185,2023-05-22,5.0
17961,2608,961,2023-08-26,5.0
17962,3686,6471,2023-09-04,3.0
17963,753,5151,2024-08-17,10.0
17964,4088,7141,2023-06-01,10.0
17965,9500,1385,2024-03-22,4.0
17966,7800,6767,2023-08-11,8.0
17967,4358,9619,2023-10-21,7.0
17968,1136,4693,2024-09-21,4.0
17969,2793,3261,2023-04-28,8.0
17970,3355,2846,2023-04-19,4.0
17971,1990,1096,2024-09-26,7.0
17972,1917,2634,2024-08-08,4.0
17973,9914,1985,2024-01-04,3.0
17974,3473,6147,2023-06-09,7.0
17975,297,1147,2025-01-14,8.0
17976,1385,3115,2024-08-02,3.0
17977,4653,3916,2023-12-06,
17978,9968,5212,2025-02-07,8.0
17979,813,6356,2023-12-06,5.0
17980,3305,6763,2024-04-16,5.0
17981,8204,10039,2023-04-28,2.0
17982,7006,6257,2023-10-15,6.0
17983,1973,5484,2025-02-10,8.0
17984,4305,923,2023-04-29,10.0
17985,7960,8880,2024-01-04,1.0
17986,7302,8895,2023-04-28,2.0
17987,3608,4514,2024-05-15,5.0
17988,7385,8107,2025-01-08,9.0
17989,8480,1888,2024-12-26,2.0
17990,9274,8420,2024-02-22,8.0
17991,3997,5190,2024-03-17,4.0
17992,9435,7126,2024-08-14,5.0
17993,137,9823,2024-12-18,3.0
17994,9905,2664,2023-04-23,7.0
17995,8577,723,2024-06-25,8.0
17996,3584,686,2025-04-01,6.0
17997,6139,8847,2023-09-02,2.0
17998,6220,5143,2023-06-08,8.0
17999,1246,9319,2025-03-08,4.0
18000,9186,6211,2024-09-09,6.0
18001,6756,5712,2024-12-25,7.0
18002,5964,5974,2023-10-18,8.0
18003,8836,9064,2023-11-01,1.0
18004,9947,2850,2023-05-21,7.0
18005,2214,8529,2025-02-21,4.0
18006,847,8991,2024-10-11,7.0
18007,1590,7712,2024-02-29,10.0
18008,5897,3615,2024-03-31,6.0
18009,9681,7331,2024-10-12,1.0
18010,8590,8344,2024-06-05,9.0
18011,5016,3731,2024-08-04,6.0
18012,3072,9659,2023-09-28,4.0
18013,7211,3288,2024-08-08,10.0
18014,8162,5258,2024-01-24,4.0
18015,4898,5601,2024-08-16,8.0
18016,486,2994,2024-02-09,3.0
18017,5770,3143,2023-09-16,10.0
18018,4943,654,2024-07-02,2.0
18019,4662,856,2025-03-11,6.0
18020,7188,9077,2024-11-07,9.0
18021,8972,950,2023-10-12,8.0
18022,5756,8771,2023-11-13,1.0
18023,6421,4760,2023-10-18,5.0
18024,3480,617,2023-11-26,3.0
18025,8448,8803,2023-09-13,2.0
18026,8022,9645,2023-11-16,8.0
18027,1420,5924,2024-12-10,6.0
18028,1388,10023,2025-01-09,9.0
18029,6241,4902,2023-06-13,7.0
18030,9283,805,2023-06-05,1.0
18031,7389,8471,2023-09-18,9.0
18032,3849,788,2024-06-19,2.0
18033,8764,4154,2024-03-21,5.0
18034,6314,4801,2024-03-12,10.0
18035,6371,8100,2023-07-01,1.0
18036,8437,3277,2023-10-28,9.0
18037,9199,7822,2023-10-28,5.0
18038,9504,9091,2023-09-02,7.0
18039,2997,5477,2024-08-29,7.0
18040,7504,335,2024-05-25,2.0
18041,6436,1716,2024-04-19,5.0
18042,8863,8721,2025-01-01,6.0
18043,3343,8403,2024-07-27,9.0
18044,6558,8903,2024-02-24,5.0
18045,2895,7314,2024-01-23,3.0
18046,8190,339,2024-11-26,
18047,6904,5162,2024-01-31,4.0
18048,1969,3186,2023-04-17,3.0
18049,3759,8330,2024-02-13,10.0
18050,5667,2764,2024-12-30,8.0
18051,4235,3550,2025-01-22,9.0
18052,821,7913,2024-10-24,1.0
18053,292,2763,2025-02-13,7.0
18054,3159,7462,2025-03-08,8.0
18055,8722,4128,2024-06-26,4.0
18056,5248,542,2024-08-01,7.0
18057,4518,2155,2024-04-03,
18058,3232,2522,2024-02-10,6.0
18059,5131,6975,2025-01-23,10.0
18060,9456,8959,2024-02-15,10.0
18061,4720,4548,2024-11-03,8.0
18062,8662,9972,2025-02-19,2.0
18063,5969,7708,2023-05-02,3.0
18064,3402,4128,2023-07-12,3.0
18065,7589,10098,2023-08-05,5.0
18066,4373,5134,2024-06-14,6.0
18067,858,9452,2024-08-19,3.0
18068,2994,6165,2023-08-20,2.0
18069,9167,9088,2023-10-22,3.0
18070,2498,162,2025-02-14,3.0
18071,2618,6172,2024-04-13,4.0
18072,3763,8442,2024-03-22,6.0
18073,7822,1621,2024-02-24,8.0
18074,6150,6178,2024-01-01,10.0
18075,4388,2536,2024-02-06,3.0
18076,5898,9747,2023-07-08,8.0
18077,1873,5254,2023-12-24,2.0
18078,2290,8403,2023-06-03,10.0
18079,3812,5972,2023-10-28,4.0
18080,9208,8501,2025-03-31,2.0
18081,2761,8376,2024-04-18,10.0
18082,6143,2811,2024-10-27,5.0
18083,8658,4086,2023-12-07,9.0
18084,4518,4255,2024-03-18,8.0
18085,8559,1623,2024-03-03,1.0
18086,9777,3320,2023-10-14,4.0
18087,4720,3959,2024-12-26,5.0
18088,4542,6411,2024-08-12,1.0
18089,2083,1395,2025-03-16,10.0
18090,7462,1672,2023-09-19,9.0
18091,4162,8001,2023-06-12,1.0
